Station,utm_e,utm_n,height,utm_z
632,372501.16715,5033246.48191,0,ON-9
633,372501.24399,5033247.75559,0,ON-9
634,372501.35268,5033247.85663,0,ON-9
635,370169.51113,5024464.49134,0,ON-9
636,369597.19399,5025529.97107,0,ON-9
637,363388.73501,5027520.77575,0,ON-9
638,363390.78370,5027519.44390,0,ON-9
639,365446.14938,5016381.61644,0,ON-9
640,382138.64140,5033613.72310,0,ON-9
641,353950.93250,5016140.06270,0,ON-9
642,368673.71240,5028730.45674,0,ON-9
643,368675.05318,5028728.87311,0,ON-9
644,368674.04685,5028728.20571,0,ON-9
645,368674.71574,5028730.88129,0,ON-9
646,368673.54412,5028729.00170,0,ON-9
647,368480.66082,5028612.45334,0,ON-9
648,368396.16273,5028560.31116,0,ON-9
649,349579.75409,5020568.73482,0,ON-9
650,366631.49589,5029861.26205,0,ON-9
651,370724.68799,5025605.13575,0,ON-9
652,370725.44164,5025604.67353,0,ON-9
653,370576.05975,5025920.86350,0,ON-9
654,370503.72570,5026043.90943,0,ON-9
655,370505.39794,5026043.53420,0,ON-9
656,370733.42390,5025584.12722,0,ON-9
657,371688.31243,5024096.28711,0,ON-9
658,369445.48963,5027740.90483,0,ON-9
659,371306.20617,5024315.81426,0,ON-9
660,371307.24650,5024317.37475,0,ON-9
661,371307.50985,5024315.76864,0,ON-9
662,371307.31135,5024317.61515,0,ON-9
663,371307.14945,5024316.72750,0,ON-9
664,371307.76175,5024315.54407,0,ON-9
665,371307.41769,5024316.28456,0,ON-9
666,371307.67337,5024317.58587,0,ON-9
667,371306.48055,5024317.39640,0,ON-9
668,368943.41493,5028262.65538,0,ON-9
669,368038.96727,5030268.70756,0,ON-9
670,368040.79830,5030268.11845,0,ON-9
671,368040.90056,5030267.56600,0,ON-9
672,368039.70540,5030267.33531,0,ON-9
673,368039.55646,5030266.66993,0,ON-9
674,368039.37095,5030268.24090,0,ON-9
675,368040.03985,5030267.57200,0,ON-9
676,368040.65215,5030267.33531,0,ON-9
677,368039.37095,5030269.57869,0,ON-9
678,368040.45587,5030266.44630,0,ON-9
679,368041.33362,5030267.30063,0,ON-9
680,368040.56377,5030266.71363,0,ON-9
681,368042.17454,5030266.33743,0,ON-9
682,368041.37764,5030266.90310,0,ON-9
683,368039.37095,5030266.23421,0,ON-9
684,368040.03985,5030269.57869,0,ON-9
685,369945.22190,5026989.54550,0,ON-9
686,369946.38464,5026990.88329,0,ON-9
687,369944.46210,5026989.45023,0,ON-9
688,368083.04655,5030167.89999,0,ON-9
689,368082.71210,5030166.33258,0,ON-9
690,368082.41464,5030166.85561,0,ON-9
691,368082.71210,5030168.06596,0,ON-9
692,368082.80087,5030166.68799,0,ON-9
693,368083.12481,5030166.70135,0,ON-9
694,368082.81516,5030166.67548,0,ON-9
695,368081.70876,5030166.56220,0,ON-9
696,368082.37765,5030165.89330,0,ON-9
697,368083.04655,5030167.23110,0,ON-9
698,370049.50214,5026697.84171,0,ON-9
699,370049.96933,5026697.16207,0,ON-9
700,370050.38535,5026699.54399,0,ON-9
701,375044.75010,5022238.26928,0,ON-9
702,375045.41603,5022237.83297,0,ON-9
703,375044.75010,5022237.78205,0,ON-9
704,375044.24060,5022237.47990,0,ON-9
705,375043.74676,5022237.16111,0,ON-9
706,385829.36621,5004376.21337,0,ON-9
707,385827.77746,5004368.35160,0,ON-9
708,373673.07255,5022923.51300,0,ON-9
709,373672.40365,5022924.85079,0,ON-9
710,373673.74144,5022922.84410,0,ON-9
711,373671.91272,5022924.56427,0,ON-9
712,373673.83303,5022920.82484,0,ON-9
713,373674.73926,5022919.48840,0,ON-9
714,373674.56207,5022925.21172,0,ON-9
715,373672.73810,5022924.69643,0,ON-9
716,373686.38923,5022936.62473,0,ON-9
717,373674.56783,5022922.38813,0,ON-9
718,368662.04555,5028758.87750,0,ON-9
719,368662.11212,5028758.71162,0,ON-9
720,370133.97013,5026480.65200,0,ON-9
721,369918.88068,5027061.59877,0,ON-9
722,369917.60070,5027062.06355,0,ON-9
723,369918.97245,5027062.52596,0,ON-9
724,369917.74415,5027062.97140,0,ON-9
725,369918.48899,5027062.43379,0,ON-9
726,368529.36230,5029085.16410,0,ON-9
727,368398.37895,5029400.55830,0,ON-9
728,368397.71006,5029400.55830,0,ON-9
729,368399.18677,5029400.79499,0,ON-9
730,368272.70686,5029701.56081,0,ON-9
731,368274.04465,5029703.56750,0,ON-9
732,368274.04465,5029705.57419,0,ON-9
733,367876.45002,5030630.06182,0,ON-9
734,368367.16985,5029476.01915,0,ON-9
735,368368.05075,5029476.56560,0,ON-9
736,367916.70640,5030562.80012,0,ON-9
737,367917.04085,5030562.57050,0,ON-9
738,367916.70640,5030562.57050,0,ON-9
739,367916.37195,5030561.90160,0,ON-9
740,367916.23303,5030562.80719,0,ON-9
741,367915.70306,5030561.90160,0,ON-9
742,368237.99386,5029785.84886,0,ON-9
743,368804.46023,5028434.59879,0,ON-9
744,368804.06297,5028433.91397,0,ON-9
745,367524.13850,5031197.93465,0,ON-9
746,367523.16055,5031199.67480,0,ON-9
747,368848.01604,5028371.61726,0,ON-9
748,369996.05445,5026852.87999,0,ON-9
749,369997.39224,5026851.54220,0,ON-9
750,369995.21050,5026850.52320,0,ON-9
751,369995.38555,5026852.21110,0,ON-9
752,369995.21050,5026849.50419,0,ON-9
753,369996.05445,5026852.21110,0,ON-9
754,369995.11850,5026850.63994,0,ON-9
755,369995.24663,5026850.83214,0,ON-9
756,369994.77325,5026851.77889,0,ON-9
757,369994.77325,5026850.83214,0,ON-9
758,369996.05445,5026853.54889,0,ON-9
759,369997.14012,5026851.77889,0,ON-9
760,369996.22950,5026848.48519,0,ON-9
761,369995.38555,5026851.54220,0,ON-9
762,369996.47047,5026850.79173,0,ON-9
763,369995.38555,5026851.54220,0,ON-9
764,369995.72000,5026851.81357,0,ON-9
765,369996.95457,5026849.07306,0,ON-9
766,369995.38555,5026850.87330,0,ON-9
767,369995.72000,5026850.35877,0,ON-9
768,368482.71134,5029197.55870,0,ON-9
769,368480.70466,5029196.88980,0,ON-9
770,368768.70830,5028504.22814,0,ON-9
771,368769.04275,5028504.22060,0,ON-9
772,368769.25475,5028503.00525,0,ON-9
773,368769.18167,5028504.26176,0,ON-9
774,371609.44956,5024096.01468,0,ON-9
775,371608.40205,5024096.50620,0,ON-9
776,371608.40205,5024097.17510,0,ON-9
777,371607.73316,5024096.50620,0,ON-9
778,371609.24600,5024098.54421,0,ON-9
779,371609.80745,5024095.70299,0,ON-9
780,371609.68325,5024096.74289,0,ON-9
781,371610.15662,5024096.74289,0,ON-9
782,371608.25860,5024096.74515,0,ON-9
783,371609.82940,5024097.05265,0,ON-9
784,371609.28295,5024095.95975,0,ON-9
785,371607.78975,5024097.21626,0,ON-9
786,371609.28295,5024095.95975,0,ON-9
787,371609.20987,5024096.26951,0,ON-9
788,371607.73316,5024097.17510,0,ON-9
789,371608.73650,5024096.73168,0,ON-9
790,371608.73650,5024096.13097,0,ON-9
791,371608.73650,5024097.05265,0,ON-9
792,371607.01976,5024094.78946,0,ON-9
793,371609.20987,5024095.32277,0,ON-9
794,371608.73650,5024097.63190,0,ON-9
795,371608.40205,5024096.50620,0,ON-9
796,371608.25860,5024096.26725,0,ON-9
797,383423.79074,5010701.07531,0,ON-9
798,383418.60370,5010702.30708,0,ON-9
799,370852.06495,5024838.85900,0,ON-9
800,370850.05826,5024839.52790,0,ON-9
801,370851.73050,5024840.17515,0,ON-9
802,370850.72716,5024839.52790,0,ON-9
803,370851.78727,5024839.64615,0,ON-9
804,370851.39605,5024838.19011,0,ON-9
805,370851.39605,5024838.19011,0,ON-9
806,370852.18146,5024839.75338,0,ON-9
807,370850.05826,5024839.52790,0,ON-9
808,370853.44724,5024842.10301,0,ON-9
809,370853.23144,5024838.40220,0,ON-9
810,370852.27324,5024839.25653,0,ON-9
811,370853.23144,5024839.15267,0,ON-9
812,370852.06495,5024839.52790,0,ON-9
813,370851.01172,5024838.41146,0,ON-9
814,369654.05435,5027426.21001,0,ON-9
815,369653.21040,5027427.54780,0,ON-9
816,369655.97131,5027427.92303,0,ON-9
817,369654.38008,5027426.29469,0,ON-9
818,369654.72324,5027426.87890,0,ON-9
819,373269.29015,5023501.06515,0,ON-9
820,373270.41594,5023501.18760,0,ON-9
821,373268.42862,5023499.35663,0,ON-9
822,367481.70364,5031264.25051,0,ON-9
823,367481.20980,5031264.56930,0,ON-9
824,367480.70030,5031265.32056,0,ON-9
825,367482.37254,5031266.25720,0,ON-9
826,367481.60385,5031264.85188,0,ON-9
827,375359.42644,5021619.49710,0,ON-9
828,375356.75086,5021620.83489,0,ON-9
829,375357.75420,5021619.22936,0,ON-9
830,375358.65612,5021619.27162,0,ON-9
831,375356.75086,5021619.49710,0,ON-9
832,375357.75420,5021620.62280,0,ON-9
833,375358.61257,5021617.78036,0,ON-9
834,375357.21146,5021618.68299,0,ON-9
835,375357.41975,5021617.49041,0,ON-9
836,367810.71550,5030735.56720,0,ON-9
837,367604.71380,5031064.33221,0,ON-9
838,367741.16736,5030846.38191,0,ON-9
839,377859.10275,5015733.46880,0,ON-9
840,377900.05006,5015640.44980,0,ON-9
841,367947.70656,5030488.24210,0,ON-9
842,367949.82766,5030488.05202,0,ON-9
843,377760.43794,5015946.79060,0,ON-9
844,377758.76570,5015947.23402,0,ON-9
845,377757.47120,5015948.53825,0,ON-9
846,377758.29233,5015947.22281,0,ON-9
847,377759.51617,5015946.33380,0,ON-9
848,377759.10015,5015946.12171,0,ON-9
849,375212.76258,5021967.11204,0,ON-9
850,368891.05185,5028319.88510,0,ON-9
851,368891.74124,5028321.82858,0,ON-9
852,374041.77281,5022694.84283,0,ON-9
853,374039.26090,5022691.26165,0,ON-9
854,370106.40882,5026552.26027,0,ON-9
855,368174.04205,5029945.56090,0,ON-9
856,367343.36955,5031488.91110,0,ON-9
857,373337.74624,5023444.84450,0,ON-9
858,373336.74290,5023446.66151,0,ON-9
859,373337.39212,5023446.11474,0,ON-9
860,373336.33979,5023446.30900,0,ON-9
861,373337.07735,5023446.18230,0,ON-9
862,373337.21627,5023444.32997,0,ON-9
863,369740.19857,5027282.78049,0,ON-9
864,369739.67350,5027282.55775,0,ON-9
865,376955.75584,5017843.80370,0,ON-9
866,376954.75270,5017844.47279,0,ON-9
867,376954.97448,5017845.58248,0,ON-9
868,376954.75250,5017844.17185,0,ON-9
869,376955.75584,5017843.80370,0,ON-9
870,376954.24300,5017845.49160,0,ON-9
871,376956.42474,5017845.14150,0,ON-9
872,376953.74916,5017845.81039,0,ON-9
873,376954.75250,5017845.18945,0,ON-9
874,370079.72090,5026627.29391,0,ON-9
875,369077.53510,5028116.98600,0,ON-9
876,369077.38204,5028118.88066,0,ON-9
877,369225.38145,5027982.87710,0,ON-9
878,369227.38814,5027983.54600,0,ON-9
879,369226.19380,5027983.78495,0,ON-9
880,369226.66265,5027982.83594,0,ON-9
881,369225.38145,5027984.21490,0,ON-9
882,369226.32473,5027983.85041,0,ON-9
883,369225.16945,5027984.09245,0,ON-9
884,369224.28221,5027984.26285,0,ON-9
885,369225.71590,5027983.30931,0,ON-9
886,369225.38145,5027982.87710,0,ON-9
887,369225.86405,5027983.20284,0,ON-9
888,369226.05035,5027983.54600,0,ON-9
889,369226.05035,5027983.54600,0,ON-9
890,369223.99916,5027984.40437,0,ON-9
891,369226.61059,5027983.31030,0,ON-9
892,369225.38145,5027985.55269,0,ON-9
893,369225.16945,5027983.54600,0,ON-9
894,369226.95047,5027983.54600,0,ON-9
895,369226.71924,5027984.21490,0,ON-9
896,369226.25036,5027982.71524,0,ON-9
897,369225.23800,5027983.78495,0,ON-9
898,369305.05155,5027892.54621,0,ON-9
899,369305.62711,5027894.31181,0,ON-9
900,369304.62390,5027896.12097,0,ON-9
901,369305.61902,5027893.42550,0,ON-9
902,369305.72044,5027893.88400,0,ON-9
903,369303.04486,5027893.88400,0,ON-9
904,369305.05155,5027893.21511,0,ON-9
905,369305.05155,5027893.21511,0,ON-9
906,373205.23160,5023550.53427,0,ON-9
907,375523.54410,5021226.11700,0,ON-9
908,375523.54410,5021226.11700,0,ON-9
909,368306.87953,5029627.45320,0,ON-9
910,368305.15895,5029628.56030,0,ON-9
911,368306.70874,5029627.22251,0,ON-9
912,372194.99466,5024131.83024,0,ON-9
913,372194.87326,5024132.45970,0,ON-9
914,367423.69906,5031355.24580,0,ON-9
915,367425.03685,5031354.57690,0,ON-9
916,367425.92940,5031355.47967,0,ON-9
917,367424.44066,5031354.57700,0,ON-9
918,367424.55094,5031353.87147,0,ON-9
919,367423.75565,5031354.81359,0,ON-9
920,383697.63365,5010121.83518,0,ON-9
921,383696.45385,5010121.40700,0,ON-9
922,383698.12630,5010122.22904,0,ON-9
923,383696.45385,5010121.40700,0,ON-9
924,383695.78496,5010120.73810,0,ON-9
925,383696.68893,5010122.04292,0,ON-9
926,383696.31493,5010121.64369,0,ON-9
927,367694.15645,5030916.65740,0,ON-9
928,367695.64965,5030915.80119,0,ON-9
929,367694.16016,5030916.92135,0,ON-9
930,371084.06395,5024522.85339,0,ON-9
931,371083.39505,5024520.84670,0,ON-9
932,373005.28649,5023708.41423,0,ON-9
933,370508.27945,5025560.73587,0,ON-9
934,368735.05866,5028581.61750,0,ON-9
935,368734.37425,5028582.21810,0,ON-9
936,368733.10227,5028580.74599,0,ON-9
937,368733.76195,5028580.36577,0,ON-9
938,368735.18660,5028581.31025,0,ON-9
939,368735.71204,5028581.54920,0,ON-9
940,368735.79418,5028581.27783,0,ON-9
941,368735.71204,5028580.21141,0,ON-9
942,370385.82301,5025809.30270,0,ON-9
943,370383.70226,5025810.19875,0,ON-9
944,370383.45490,5025810.73483,0,ON-9
945,370383.56110,5025810.45460,0,ON-9
946,368336.06977,5029549.63982,0,ON-9
947,368337.30496,5029552.72333,0,ON-9
948,370442.18315,5025683.52271,0,ON-9
949,370440.90195,5025683.75940,0,ON-9
950,370336.84866,5025946.39711,0,ON-9
951,370338.36150,5025949.77291,0,ON-9
952,370339.38051,5025945.69689,0,ON-9
953,370338.07398,5025947.95688,0,ON-9
954,370338.51793,5025948.84478,0,ON-9
955,370338.07398,5025947.51292,0,ON-9
956,370337.37410,5025947.97385,0,ON-9
957,370337.37863,5025948.44496,0,ON-9
958,370338.18645,5025946.39711,0,ON-9
959,370338.94490,5025946.09556,0,ON-9
960,370337.85200,5025948.44496,0,ON-9
961,370338.30296,5025947.50942,0,ON-9
962,370338.18645,5025947.73490,0,ON-9
963,370338.85534,5025948.40380,0,ON-9
964,370336.90525,5025947.02484,0,ON-9
965,370338.71037,5025948.59327,0,ON-9
966,370337.77956,5025947.42685,0,ON-9
967,370337.85210,5025947.73510,0,ON-9
968,370336.99363,5025946.01816,0,ON-9
969,370339.56874,5025948.59327,0,ON-9
970,370338.85534,5025947.06600,0,ON-9
971,370336.84866,5025948.40380,0,ON-9
972,370337.51755,5025947.06600,0,ON-9
973,370338.85534,5025949.07269,0,ON-9
974,370338.18645,5025947.73490,0,ON-9
975,370338.18645,5025949.07269,0,ON-9
976,370338.30296,5025948.41134,0,ON-9
977,370338.32537,5025947.49821,0,ON-9
978,367258.71034,5031627.90450,0,ON-9
979,367257.67447,5031629.14432,0,ON-9
980,367258.15393,5031629.69072,0,ON-9
981,367257.70700,5031627.37866,0,ON-9
982,367257.37255,5031627.23561,0,ON-9
983,367257.70526,5031628.57246,0,ON-9
984,368577.06917,5028965.90537,0,ON-9
985,368577.83423,5028966.53328,0,ON-9
986,368577.84735,5028966.67526,0,ON-9
987,371843.77721,5024120.30193,0,ON-9
988,371855.83709,5024121.35827,0,ON-9
989,371838.57166,5024119.92644,0,ON-9
990,369900.73073,5027091.32251,0,ON-9
991,369905.56463,5027085.31926,0,ON-9
992,372067.61396,5024140.61633,0,ON-9
993,372110.27305,5024142.20843,0,ON-9
994,372048.06569,5024140.87064,0,ON-9
995,370242.38348,5026218.79960,0,ON-9
996,370239.13768,5026222.42999,0,ON-9
997,370228.18744,5026248.31336,0,ON-9
998,370243.05238,5026216.12402,0,ON-9
999,370243.05238,5026214.11733,0,ON-9
1000,370170.50655,5026383.87413,0,ON-9
1001,370229.00555,5026251.57552,0,ON-9
1002,370181.32354,5026361.92283,0,ON-9
1003,370161.56970,5026411.73104,0,ON-9
1004,370304.18680,5026044.41321,0,ON-9
1005,370305.35499,5026043.79225,0,ON-9
1006,375481.73808,5021331.13372,0,ON-9
1007,375522.68936,5021255.03769,0,ON-9
1008,375414.61172,5021483.88405,0,ON-9
1009,375434.62571,5021437.15073,0,ON-9
1010,375504.33300,5021256.63513,0,ON-9
1011,375668.44189,5020883.23150,0,ON-9
1012,375536.85666,5021212.53578,0,ON-9
1013,375620.11676,5020996.44788,0,ON-9
1014,368026.66192,5030303.69240,0,ON-9
1015,368022.89183,5030309.35117,0,ON-9
1016,377800.98020,5015859.71302,0,ON-9
1017,370588.18793,5025392.20587,0,ON-9
1018,370627.19440,5025304.23461,0,ON-9
1019,370807.95368,5024931.37339,0,ON-9
1020,370555.85163,5025467.88008,0,ON-9
1021,369681.34807,5027375.04055,0,ON-9
1022,369666.09448,5027404.13643,0,ON-9
1023,369659.40552,5027418.85215,0,ON-9
1024,368841.31985,5028381.83845,0,ON-9
1025,368838.73634,5028383.44644,0,ON-9
1026,368830.45651,5028394.42122,0,ON-9
1027,368837.18099,5028387.08101,0,ON-9
1028,376910.27089,5017948.15153,0,ON-9
1029,376493.35646,5018870.99443,0,ON-9
1030,376838.77617,5018117.37201,0,ON-9
1031,387307.23368,5001938.67109,0,ON-9
1032,371534.13114,5024118.73403,0,ON-9
1033,371520.77663,5024125.93764,0,ON-9
1034,371414.27067,5024208.44983,0,ON-9
1035,371536.16258,5024134.91838,0,ON-9
1036,369947.89391,5026977.96360,0,ON-9
1037,381563.82970,5011951.66169,0,ON-9
1038,381402.64306,5012093.03230,0,ON-9
1039,368098.98109,5030126.83802,0,ON-9
1040,368103.11344,5030121.07725,0,ON-9
1041,369061.42180,5028134.92571,0,ON-9
1042,369022.10418,5028176.61430,0,ON-9
1043,368464.66658,5029239.92556,0,ON-9
1044,367678.98384,5030944.32704,0,ON-9
1045,372964.31875,5023740.99487,0,ON-9
1046,372911.08095,5023788.89966,0,ON-9
1047,369936.24508,5027013.90824,0,ON-9
1048,369938.03605,5027010.53700,0,ON-9
1049,369937.82535,5027010.53700,0,ON-9
1050,368403.06123,5029391.86265,0,ON-9
1051,376003.41460,5020091.51466,0,ON-9
1052,368302.02509,5029637.14095,0,ON-9
1053,370491.71222,5025587.59712,0,ON-9
1054,367801.08597,5030751.82843,0,ON-9
1055,367536.04645,5031178.25855,0,ON-9
1056,370004.94563,5026828.36752,0,ON-9
1057,370008.14533,5026816.65570,0,ON-9
1058,370003.36253,5026831.16211,0,ON-9
1059,370003.01730,5026826.95126,0,ON-9
1060,368792.07828,5028460.74221,0,ON-9
1061,387805.20420,5001309.22030,0,ON-9
1062,368539.06130,5029066.19011,0,ON-9
1063,375379.01357,5021570.99242,0,ON-9
1064,373914.70871,5022738.69301,0,ON-9
1065,374881.07172,5022346.28504,0,ON-9
1066,367779.68129,5030789.28662,0,ON-9
1067,367749.40241,5030836.87215,0,ON-9
1068,377915.47917,5015611.01836,0,ON-9
1069,367956.06915,5030468.33898,0,ON-9
1070,367960.41559,5030456.80397,0,ON-9
1071,370436.21968,5025691.11726,0,ON-9
1072,375295.88129,5021769.99877,0,ON-9
1073,375280.12106,5021806.24266,0,ON-9
1074,375261.71545,5021853.55266,0,ON-9
1075,375352.28972,5021629.33317,0,ON-9
1076,378892.91965,5014129.84953,0,ON-9
1077,379965.30107,5013553.09593,0,ON-9
1078,373345.68516,5023435.76362,0,ON-9
1079,373383.23119,5023402.70404,0,ON-9
1080,369780.86232,5027230.36989,0,ON-9
1081,369758.78875,5027258.46353,0,ON-9
1082,369870.22939,5027130.92565,0,ON-9
1083,369793.63838,5027220.43659,0,ON-9
1084,369811.43906,5027201.13603,0,ON-9
1085,369854.14026,5027150.83959,0,ON-9
1086,377149.51281,5017382.48821,0,ON-9
1087,377110.32781,5017474.05519,0,ON-9
1088,377553.64018,5016403.63418,0,ON-9
1089,376988.88914,5017752.76222,0,ON-9
1090,377626.65868,5016235.08492,0,ON-9
1091,369161.83630,5028039.73329,0,ON-9
1092,369369.75874,5027823.17117,0,ON-9
1093,369398.86286,5027789.65445,0,ON-9
1094,369406.39056,5027783.18871,0,ON-9
1095,369372.71044,5027820.15802,0,ON-9
1096,369380.87579,5027813.99757,0,ON-9
1097,369410.06827,5027780.17163,0,ON-9
1098,369291.02679,5027907.05127,0,ON-9
1099,380146.24257,5013406.30269,0,ON-9
1100,372483.69547,5024016.33678,0,ON-9
1101,371226.24773,5024389.25787,0,ON-9
1102,371176.09034,5024435.34749,0,ON-9
1103,385687.30923,5004748.95361,0,ON-9
1104,385624.73985,5004936.66990,0,ON-9
1105,370521.81255,5025533.41652,0,ON-9
1106,370524.78143,5025529.55750,0,ON-9
1107,370535.61923,5025509.29070,0,ON-9
1108,368753.10335,5028544.09101,0,ON-9
1109,377694.22636,5016082.36058,0,ON-9
1110,384426.00097,5008086.19380,0,ON-9
1111,384444.56803,5008179.02905,0,ON-9
1112,384046.76316,5009181.07400,0,ON-9
1113,385009.00652,5006644.83289,0,ON-9
1114,383761.33679,5009946.15616,0,ON-9
1115,370473.86061,5025624.22868,0,ON-9
1116,370467.41100,5025636.26802,0,ON-9
1117,370459.38424,5025652.99042,0,ON-9
1118,370469.83785,5025631.11924,0,ON-9
1119,370358.92223,5025888.20313,0,ON-9
1120,370379.90696,5025820.37528,0,ON-9
1121,370369.18204,5025851.66461,0,ON-9
1122,370344.20652,5025925.66132,0,ON-9
1123,370341.63898,5025938.97750,0,ON-9
1124,370368.43742,5025851.91650,0,ON-9
1125,375742.23151,5020703.12141,0,ON-9
1126,375843.60891,5020469.12680,0,ON-9
1127,370052.71971,5026692.28800,0,ON-9
1128,368634.58197,5028821.85119,0,ON-9
1129,368108.74855,5030104.34498,0,ON-9
1130,368431.90717,5010157.54056,0,ON-9
1131,368432.97442,5010155.80560,0,ON-9
1132,366379.35545,5008974.71750,0,ON-9
1133,366380.69324,5008974.71750,0,ON-9
1134,366380.02435,5008975.38640,0,ON-9
1135,366379.68990,5008975.08199,0,ON-9
1136,366379.35545,5008976.05530,0,ON-9
1137,366379.21653,5008974.20297,0,ON-9
1138,366379.14345,5008975.38640,0,ON-9
1139,366379.35545,5008974.71750,0,ON-9
1140,366378.58738,5008973.54416,0,ON-9
1141,366379.35545,5008976.05530,0,ON-9
1142,366381.11002,5008974.67634,0,ON-9
1143,368413.92160,5010144.77360,0,ON-9
1144,366956.78411,5009315.65771,0,ON-9
1145,365042.62265,5008215.11231,0,ON-9
1146,365539.29516,5008500.41324,0,ON-9
1147,365502.89972,5008481.20176,0,ON-9
1148,366268.31866,5008914.51683,0,ON-9
1149,365944.23839,5008731.90814,0,ON-9
1150,366200.76013,5008878.39643,0,ON-9
1151,366254.27184,5008906.49008,0,ON-9
1152,366396.07786,5008984.75095,0,ON-9
